SUM_Measure_1,SUM_Measure_2,SUM_Measure_3,SUM_Measure_4,SUM_Measure_5,SUM_Measure_6,SUM_Measure_7,SUM_Measure_8,SUM_Measure_9,SUM_Measure_10,CNT_Measure_1,CNT_Measure_2,CNT_Measure_3,CNT_Measure_4,CNT_Measure_5,AVG_Measure_1,AVG_Measure_2,AVG_Measure_3,AVG_Measure_4,AVG_Measure_5,Key_Dim_1,Key_Dim_2,Key_Dim_3,Key_Dim_4,Key_Dim_5,Key_Dim_6,Key_Dim_7,Key_Dim_8,Key_Dim_9,Key_Dim_10,Other_Field_1,Other_Field_2,Other_Field_3,Other_Field_4,Other_Field_5,Other_Field_6,Other_Field_7,Other_Field_8,Other_Field_9,Other_Field_10,DateKey
193356.56,11,491.4,,,,,,,,2708,,,,,1.7,,,,,Finance,Macquarie Park,Full Time,Grade 5,,,,,,,Tyler Lee,tyler.lee@health.nsw.gov.au,On track,,,,,,,,2023-02-13
113875.37,45,688.0,,,,,,,,2709,,,,,1.1,,,,,HR,North Sydney,Full Time,Grade 1,,,,,,,Henry Nelson,henry.nelson@health.nsw.gov.au,Pending approval,,,,,,,,2024-02-02
46108.3,44,136.3,,,,,,,,2710,,,,,2.3,,,,,Marketing,Chatswood,Casual,Grade 1,,,,,,,Ella Bell,ella.bell@health.nsw.gov.au,Needs review,,,,,,,,2023-06-22
137753.8,26,1462.5,,,,,,,,2711,,,,,2.5,,,,,Sales,Parramatta,Contract,Grade 1,,,,,,,Ella Walker,ella.walker@health.nsw.gov.au,On track,,,,,,,,2023-03-26
143366.44,12,931.7,,,,,,,,2712,,,,,2.3,,,,,Operations,Sydney CBD,Full Time,Grade 2,,,,,,,Emma Kim,emma.kim@health.nsw.gov.au,,,,,,,,,2023-02-21
43419.78,8,740.8,,,,,,,,2713,,,,,4.5,,,,,Engineering,Parramatta,Contract,Grade 4,,,,,,,Zoe Morris,zoe.morris@health.nsw.gov.au,Completed,,,,,,,,2023-02-02
104470.49,3,1916.1,,,,,,,,2714,,,,,3.0,,,,,IT,North Sydney,Part Time,Grade 4,,,,,,,Priya Parker,priya.parker@health.nsw.gov.au,On track,,,,,,,,2023-12-29
150410.49,38,1380.7,,,,,,,,2715,,,,,3.6,,,,,Sales,Sydney CBD,Full Time,Grade 1,,,,,,,Olivia Clark,olivia.clark@health.nsw.gov.au,,,,,,,,,2024-09-28
66759.41,20,1568.4,,,,,,,,2716,,,,,1.0,,,,,HR,Sydney CBD,Contract,Grade 3,,,,,,,Ethan Williams,ethan.williams@health.nsw.gov.au,Needs review,,,,,,,,2024-03-14
37753.21,40,1427.6,,,,,,,,2717,,,,,4.0,,,,,HR,Sydney CBD,Contract,Grade 5,,,,,,,Henry White,henry.white@health.nsw.gov.au,,,,,,,,,2023-12-11
179685.02,40,1794.6,,,,,,,,2718,,,,,4.8,,,,,Operations,Parramatta,Part Time,Grade 3,,,,,,,Ella Collins,ella.collins@health.nsw.gov.au,Completed,,,,,,,,2023-05-31
37769.78,25,234.3,,,,,,,,2719,,,,,1.2,,,,,IT,Macquarie Park,Full Time,Grade 1,,,,,,,Olivia Collins,olivia.collins@health.nsw.gov.au,Escalated,,,,,,,,2024-07-14
39994.27,35,835.0,,,,,,,,2720,,,,,2.8,,,,,Marketing,Sydney CBD,Part Time,Grade 4,,,,,,,Emily Harris,emily.harris@health.nsw.gov.au,,,,,,,,,2024-11-27
51302.09,14,1358.2,,,,,,,,2721,,,,,3.3,,,,,Marketing,Parramatta,Contract,Grade 2,,,,,,,Oliver Smith,oliver.smith@health.nsw.gov.au,Escalated,,,,,,,,2024-05-17
107940.97,49,1711.3,,,,,,,,2722,,,,,1.6,,,,,Operations,Sydney CBD,Part Time,Grade 2,,,,,,,Zoe Allen,zoe.allen@health.nsw.gov.au,On track,,,,,,,,2023-03-16
113849.15,25,694.9,,,,,,,,2723,,,,,1.5,,,,,Legal,North Sydney,Contract,Grade 1,,,,,,,Isabella Turner,isabella.turner@health.nsw.gov.au,Completed,,,,,,,,2023-07-08
128959.2,41,454.9,,,,,,,,2724,,,,,4.8,,,,,Engineering,North Sydney,Part Time,Grade 3,,,,,,,Tyler Evans,tyler.evans@health.nsw.gov.au,On track,,,,,,,,2023-01-16
155328.89,3,1185.5,,,,,,,,2725,,,,,3.6,,,,,Legal,Sydney CBD,Contract,Grade 2,,,,,,,James Watson,james.watson@health.nsw.gov.au,Pending approval,,,,,,,,2024-07-23
185299.16,33,581.2,,,,,,,,2726,,,,,1.1,,,,,HR,Sydney CBD,Casual,Grade 4,,,,,,,Sophia White,sophia.white@health.nsw.gov.au,Needs review,,,,,,,,2024-09-23
187678.13,19,1803.1,,,,,,,,2727,,,,,2.3,,,,,IT,Parramatta,Casual,Grade 3,,,,,,,Jessica Walker,jessica.walker@health.nsw.gov.au,On track,,,,,,,,2023-06-25
130881.24,38,1565.0,,,,,,,,2728,,,,,2.2,,,,,Legal,Sydney CBD,Part Time,Grade 2,,,,,,,Emma Cook,emma.cook@health.nsw.gov.au,Needs review,,,,,,,,2023-01-09
180406.53,10,969.4,,,,,,,,2729,,,,,2.4,,,,,Engineering,Sydney CBD,Contract,Grade 4,,,,,,,Isabella Jones,isabella.jones@health.nsw.gov.au,,,,,,,,,2024-09-02
51434.0,29,317.6,,,,,,,,2730,,,,,4.2,,,,,Engineering,North Sydney,Full Time,Grade 2,,,,,,,Ryan Adams,ryan.adams@health.nsw.gov.au,,,,,,,,,2023-06-22
46825.69,39,1478.6,,,,,,,,2731,,,,,1.7,,,,,Operations,Macquarie Park,Full Time,Grade 5,,,,,,,Jessica Carter,jessica.carter@health.nsw.gov.au,,,,,,,,,2023-01-05
146687.23,37,279.5,,,,,,,,2732,,,,,1.4,,,,,HR,Macquarie Park,Casual,Grade 2,,,,,,,Hannah Young,hannah.young@health.nsw.gov.au,Completed,,,,,,,,2024-07-17
123602.19,47,1218.2,,,,,,,,2733,,,,,2.3,,,,,IT,Chatswood,Part Time,Grade 1,,,,,,,Charlotte Parker,charlotte.parker@health.nsw.gov.au,Pending approval,,,,,,,,2023-02-15
150501.05,49,1985.6,,,,,,,,2734,,,,,2.4,,,,,Sales,Chatswood,Part Time,Grade 1,,,,,,,Sarah Hill,sarah.hill@health.nsw.gov.au,Pending approval,,,,,,,,2023-06-08
116448.45,38,1011.2,,,,,,,,2735,,,,,1.7,,,,,Marketing,Parramatta,Contract,Grade 1,,,,,,,Ruby Evans,ruby.evans@health.nsw.gov.au,Pending approval,,,,,,,,2023-05-22
58580.63,49,1005.9,,,,,,,,2736,,,,,1.0,,,,,Engineering,Macquarie Park,Part Time,Grade 5,,,,,,,Nathan Turner,nathan.turner@health.nsw.gov.au,Needs review,,,,,,,,2024-10-02
187525.61,15,357.0,,,,,,,,2737,,,,,4.8,,,,,Finance,Parramatta,Full Time,Grade 3,,,,,,,Luke Carter,luke.carter@health.nsw.gov.au,Completed,,,,,,,,2024-11-01
65941.83,9,1856.7,,,,,,,,2738,,,,,4.4,,,,,HR,Sydney CBD,Casual,Grade 3,,,,,,,Jessica Stewart,jessica.stewart@health.nsw.gov.au,,,,,,,,,2023-07-20
149187.13,44,340.4,,,,,,,,2739,,,,,3.5,,,,,Finance,North Sydney,Full Time,Grade 2,,,,,,,Noah Harris,noah.harris@health.nsw.gov.au,,,,,,,,,2024-12-13
55375.51,9,348.1,,,,,,,,2740,,,,,2.8,,,,,Operations,North Sydney,Full Time,Grade 2,,,,,,,Cameron Murphy,cameron.murphy@health.nsw.gov.au,Needs review,,,,,,,,2023-02-12
182746.9,49,348.2,,,,,,,,2741,,,,,1.4,,,,,Operations,Sydney CBD,Casual,Grade 3,,,,,,,Olivia Wright,olivia.wright@health.nsw.gov.au,On track,,,,,,,,2024-11-29
197341.4,4,754.4,,,,,,,,2742,,,,,4.2,,,,,Sales,Chatswood,Casual,Grade 4,,,,,,,Jayden Scott,jayden.scott@health.nsw.gov.au,Pending approval,,,,,,,,2023-04-09
133887.89,15,350.8,,,,,,,,2743,,,,,1.3,,,,,Finance,North Sydney,Full Time,Grade 4,,,,,,,Ella Morgan,ella.morgan@health.nsw.gov.au,,,,,,,,,2023-03-17
109845.0,25,1743.9,,,,,,,,2744,,,,,1.2,,,,,Engineering,Macquarie Park,Part Time,Grade 1,,,,,,,Oliver Martin,oliver.martin@health.nsw.gov.au,Needs review,,,,,,,,2024-07-08
169600.25,5,1278.2,,,,,,,,2745,,,,,2.6,,,,,Engineering,Macquarie Park,Full Time,Grade 2,,,,,,,Liam Green,liam.green@health.nsw.gov.au,Escalated,,,,,,,,2023-01-15
115184.83,24,871.1,,,,,,,,2746,,,,,4.5,,,,,Legal,Chatswood,Casual,Grade 1,,,,,,,Charlotte White,charlotte.white@health.nsw.gov.au,,,,,,,,,2024-02-08
188076.46,6,1183.6,,,,,,,,2747,,,,,4.2,,,,,Operations,Parramatta,Full Time,Grade 3,,,,,,,Lauren Clark,lauren.clark@health.nsw.gov.au,Completed,,,,,,,,2023-11-04
141524.6,29,1934.1,,,,,,,,2748,,,,,2.6,,,,,Sales,Parramatta,Part Time,Grade 2,,,,,,,Jessica Green,jessica.green@health.nsw.gov.au,Completed,,,,,,,,2023-01-09
81391.15,39,816.2,,,,,,,,2749,,,,,2.8,,,,,Engineering,North Sydney,Casual,Grade 2,,,,,,,Ava Wilson,ava.wilson@health.nsw.gov.au,On track,,,,,,,,2023-10-30
194671.77,17,511.2,,,,,,,,2750,,,,,2.6,,,,,Engineering,Parramatta,Contract,Grade 3,,,,,,,Ella Roberts,ella.roberts@health.nsw.gov.au,On track,,,,,,,,2024-11-26
117496.81,33,1308.8,,,,,,,,2751,,,,,4.8,,,,,IT,Macquarie Park,Full Time,Grade 5,,,,,,,Emma Roberts,emma.roberts@health.nsw.gov.au,,,,,,,,,2023-09-03
153140.33,46,260.8,,,,,,,,2752,,,,,3.4,,,,,Legal,Parramatta,Part Time,Grade 2,,,,,,,Sarah King,sarah.king@health.nsw.gov.au,Needs review,,,,,,,,2023-05-18
152428.12,19,1899.7,,,,,,,,2753,,,,,4.9,,,,,Engineering,Parramatta,Full Time,Grade 3,,,,,,,Hannah Hughes,hannah.hughes@health.nsw.gov.au,Needs review,,,,,,,,2023-09-09
74326.15,13,1903.8,,,,,,,,2754,,,,,1.1,,,,,Sales,Sydney CBD,Full Time,Grade 3,,,,,,,Ruby Jackson,ruby.jackson@health.nsw.gov.au,Escalated,,,,,,,,2024-02-20
34758.2,47,607.4,,,,,,,,2755,,,,,4.5,,,,,Legal,Macquarie Park,Contract,Grade 4,,,,,,,Tyler Nelson,tyler.nelson@health.nsw.gov.au,Escalated,,,,,,,,2024-08-23
151058.08,47,1615.2,,,,,,,,2756,,,,,2.1,,,,,Operations,North Sydney,Contract,Grade 2,,,,,,,Ava Young,ava.young@health.nsw.gov.au,Pending approval,,,,,,,,2024-04-28
198491.79,18,846.8,,,,,,,,2757,,,,,4.7,,,,,Legal,Sydney CBD,Casual,Grade 2,,,,,,,Luke Thomas,luke.thomas@health.nsw.gov.au,On track,,,,,,,,2023-07-01
88353.78,24,142.0,,,,,,,,2758,,,,,3.8,,,,,Finance,Macquarie Park,Contract,Grade 5,,,,,,,Aaron Anderson,aaron.anderson@health.nsw.gov.au,On track,,,,,,,,2023-12-16
61512.01,26,1232.3,,,,,,,,2759,,,,,2.3,,,,,Operations,Macquarie Park,Casual,Grade 4,,,,,,,Aaron Baker,aaron.baker@health.nsw.gov.au,Needs review,,,,,,,,2023-04-26
175086.26,16,125.7,,,,,,,,2760,,,,,4.5,,,,,Marketing,North Sydney,Part Time,Grade 3,,,,,,,Elena Murphy,elena.murphy@health.nsw.gov.au,Pending approval,,,,,,,,2023-05-02
75168.17,25,332.8,,,,,,,,2761,,,,,4.3,,,,,Finance,Parramatta,Part Time,Grade 2,,,,,,,Daniel Green,daniel.green@health.nsw.gov.au,On track,,,,,,,,2023-11-05
162047.76,20,505.6,,,,,,,,2762,,,,,4.2,,,,,IT,Macquarie Park,Casual,Grade 2,,,,,,,Ruby Nelson,ruby.nelson@health.nsw.gov.au,Needs review,,,,,,,,2023-04-17
193378.59,44,1817.0,,,,,,,,2763,,,,,1.1,,,,,HR,Chatswood,Contract,Grade 2,,,,,,,Alexander Wilson,alexander.wilson@health.nsw.gov.au,On track,,,,,,,,2024-01-13
154081.21,29,275.5,,,,,,,,2764,,,,,4.7,,,,,Marketing,Parramatta,Part Time,Grade 2,,,,,,,Cameron Cook,cameron.cook@health.nsw.gov.au,Completed,,,,,,,,2023-06-30
103600.75,33,1615.3,,,,,,,,2765,,,,,2.0,,,,,IT,Sydney CBD,Full Time,Grade 4,,,,,,,Ryan Rogers,ryan.rogers@health.nsw.gov.au,Needs review,,,,,,,,2024-10-25
188739.0,44,148.1,,,,,,,,2766,,,,,3.1,,,,,Operations,North Sydney,Part Time,Grade 4,,,,,,,Isabella Baker,isabella.baker@health.nsw.gov.au,Needs review,,,,,,,,2024-08-14
103095.7,44,715.4,,,,,,,,2767,,,,,1.8,,,,,IT,Sydney CBD,Full Time,Grade 3,,,,,,,Noah Rogers,noah.rogers@health.nsw.gov.au,On track,,,,,,,,2024-10-06
149045.21,10,1646.0,,,,,,,,2768,,,,,4.7,,,,,HR,Sydney CBD,Contract,Grade 3,,,,,,,Lily Jackson,lily.jackson@health.nsw.gov.au,,,,,,,,,2023-02-16
36182.31,10,1019.3,,,,,,,,2769,,,,,3.7,,,,,Engineering,Sydney CBD,Contract,Grade 2,,,,,,,Dylan Nelson,dylan.nelson@health.nsw.gov.au,,,,,,,,,2023-07-19
50385.57,2,1248.0,,,,,,,,2770,,,,,1.9,,,,,HR,North Sydney,Casual,Grade 5,,,,,,,Zoe Bell,zoe.bell@health.nsw.gov.au,On track,,,,,,,,2024-05-21
198887.28,3,477.1,,,,,,,,2771,,,,,1.8,,,,,Operations,Parramatta,Part Time,Grade 5,,,,,,,Elena Scott,elena.scott@health.nsw.gov.au,Needs review,,,,,,,,2023-01-28
132158.62,12,1193.7,,,,,,,,2772,,,,,3.5,,,,,IT,North Sydney,Contract,Grade 2,,,,,,,Chen Young,chen.young@health.nsw.gov.au,Pending approval,,,,,,,,2023-12-27
170631.99,43,1397.5,,,,,,,,2773,,,,,4.6,,,,,Engineering,North Sydney,Part Time,Grade 4,,,,,,,Ben Bell,ben.bell@health.nsw.gov.au,Pending approval,,,,,,,,2023-07-14
181915.65,39,1255.1,,,,,,,,2774,,,,,1.0,,,,,Operations,Chatswood,Part Time,Grade 3,,,,,,,Ben Thomas,ben.thomas@health.nsw.gov.au,Needs review,,,,,,,,2024-03-09
102559.65,33,765.0,,,,,,,,2775,,,,,1.1,,,,,Legal,Sydney CBD,Full Time,Grade 5,,,,,,,Isabella Williams,isabella.williams@health.nsw.gov.au,Pending approval,,,,,,,,2023-07-11
96145.29,32,1597.0,,,,,,,,2776,,,,,1.5,,,,,Engineering,North Sydney,Casual,Grade 1,,,,,,,Henry Smith,henry.smith@health.nsw.gov.au,Escalated,,,,,,,,2023-05-08
56515.06,7,773.0,,,,,,,,2777,,,,,4.4,,,,,Sales,Macquarie Park,Part Time,Grade 1,,,,,,,Chloe Cook,chloe.cook@health.nsw.gov.au,,,,,,,,,2024-03-21
186917.29,49,598.1,,,,,,,,2778,,,,,4.4,,,,,Legal,Chatswood,Part Time,Grade 3,,,,,,,Sophia Kim,sophia.kim@health.nsw.gov.au,Completed,,,,,,,,2023-05-15
54675.26,14,1966.1,,,,,,,,2779,,,,,4.9,,,,,Engineering,North Sydney,Full Time,Grade 1,,,,,,,Marcus Stewart,marcus.stewart@health.nsw.gov.au,Completed,,,,,,,,2023-09-17
199513.51,23,1164.4,,,,,,,,2780,,,,,3.7,,,,,Engineering,North Sydney,Part Time,Grade 3,,,,,,,Olivia Brown,olivia.brown@health.nsw.gov.au,Escalated,,,,,,,,2023-07-07
169578.99,40,1986.5,,,,,,,,2781,,,,,2.4,,,,,Operations,Sydney CBD,Casual,Grade 2,,,,,,,Zoe Bailey,zoe.bailey@health.nsw.gov.au,Escalated,,,,,,,,2023-09-08
41333.75,42,318.0,,,,,,,,2782,,,,,1.2,,,,,Legal,Chatswood,Contract,Grade 1,,,,,,,Sam Smith,sam.smith@health.nsw.gov.au,Escalated,,,,,,,,2024-11-16
83593.4,36,1904.6,,,,,,,,2783,,,,,4.1,,,,,Operations,North Sydney,Full Time,Grade 1,,,,,,,Ben Hill,ben.hill@health.nsw.gov.au,Needs review,,,,,,,,2024-02-15
142386.74,33,1590.6,,,,,,,,2784,,,,,3.7,,,,,Sales,Macquarie Park,Casual,Grade 3,,,,,,,Charlotte Taylor,charlotte.taylor@health.nsw.gov.au,Completed,,,,,,,,2023-10-11
164428.21,3,786.9,,,,,,,,2785,,,,,2.0,,,,,HR,North Sydney,Full Time,Grade 3,,,,,,,Lucas Adams,lucas.adams@health.nsw.gov.au,,,,,,,,,2023-10-02
42243.55,37,1556.2,,,,,,,,2786,,,,,3.7,,,,,Operations,Chatswood,Contract,Grade 1,,,,,,,Jessica Cook,jessica.cook@health.nsw.gov.au,On track,,,,,,,,2024-08-13
152552.41,38,1971.1,,,,,,,,2787,,,,,3.4,,,,,IT,Macquarie Park,Casual,Grade 3,,,,,,,Matthew Brown,matthew.brown@health.nsw.gov.au,Escalated,,,,,,,,2023-01-01
167904.59,2,581.9,,,,,,,,2788,,,,,2.7,,,,,Engineering,Sydney CBD,Full Time,Grade 5,,,,,,,Lily Carter,lily.carter@health.nsw.gov.au,On track,,,,,,,,2023-05-20
153923.9,6,384.4,,,,,,,,2789,,,,,1.3,,,,,Sales,Macquarie Park,Part Time,Grade 4,,,,,,,Mei Scott,mei.scott@health.nsw.gov.au,Escalated,,,,,,,,2024-06-28
126310.01,30,871.4,,,,,,,,2790,,,,,3.3,,,,,IT,North Sydney,Full Time,Grade 2,,,,,,,Ava Carter,ava.carter@health.nsw.gov.au,Escalated,,,,,,,,2023-08-25
43583.5,39,1971.7,,,,,,,,2791,,,,,1.7,,,,,IT,Chatswood,Full Time,Grade 4,,,,,,,Tyler Bell,tyler.bell@health.nsw.gov.au,Pending approval,,,,,,,,2024-06-27
120910.08,31,1332.6,,,,,,,,2792,,,,,2.7,,,,,Sales,North Sydney,Contract,Grade 2,,,,,,,Liam Stewart,liam.stewart@health.nsw.gov.au,On track,,,,,,,,2024-10-07
160893.78,22,686.7,,,,,,,,2793,,,,,1.1,,,,,Operations,North Sydney,Part Time,Grade 1,,,,,,,Alexander Williams,alexander.williams@health.nsw.gov.au,Needs review,,,,,,,,2023-05-04
129635.9,23,1700.1,,,,,,,,2794,,,,,4.1,,,,,IT,Chatswood,Contract,Grade 3,,,,,,,Jessica Watson,jessica.watson@health.nsw.gov.au,Escalated,,,,,,,,2023-10-18
111589.45,46,194.9,,,,,,,,2795,,,,,1.6,,,,,IT,Chatswood,Contract,Grade 3,,,,,,,Hannah Cook,hannah.cook@health.nsw.gov.au,Escalated,,,,,,,,2024-05-23
98155.33,37,950.9,,,,,,,,2796,,,,,2.8,,,,,Marketing,Sydney CBD,Casual,Grade 2,,,,,,,Charlotte Allen,charlotte.allen@health.nsw.gov.au,Escalated,,,,,,,,2024-12-08
198403.31,17,1730.0,,,,,,,,2797,,,,,1.1,,,,,Legal,North Sydney,Contract,Grade 3,,,,,,,Sophie White,sophie.white@health.nsw.gov.au,Escalated,,,,,,,,2023-07-23
36397.96,48,833.6,,,,,,,,2798,,,,,2.1,,,,,Legal,Macquarie Park,Part Time,Grade 4,,,,,,,Sophia Davies,sophia.davies@health.nsw.gov.au,On track,,,,,,,,2024-10-12
126123.55,23,361.0,,,,,,,,2799,,,,,3.8,,,,,Sales,Parramatta,Part Time,Grade 1,,,,,,,Sophie Young,sophie.young@health.nsw.gov.au,Pending approval,,,,,,,,2024-04-22
152232.69,12,799.2,,,,,,,,2800,,,,,1.4,,,,,Engineering,Chatswood,Casual,Grade 2,,,,,,,Ava Lewis,ava.lewis@health.nsw.gov.au,Needs review,,,,,,,,2023-03-22
175065.31,40,651.0,,,,,,,,2801,,,,,3.1,,,,,Operations,Macquarie Park,Casual,Grade 3,,,,,,,Nathan Green,nathan.green@health.nsw.gov.au,,,,,,,,,2024-03-21
72162.33,22,1532.1,,,,,,,,2802,,,,,4.5,,,,,Marketing,North Sydney,Contract,Grade 3,,,,,,,Jack Lewis,jack.lewis@health.nsw.gov.au,Pending approval,,,,,,,,2023-05-05
97238.73,39,1219.3,,,,,,,,2803,,,,,4.0,,,,,Sales,Parramatta,Contract,Grade 5,,,,,,,Sophia Clark,sophia.clark@health.nsw.gov.au,Needs review,,,,,,,,2024-08-11
179755.98,27,601.2,,,,,,,,2804,,,,,3.1,,,,,Engineering,North Sydney,Part Time,Grade 1,,,,,,,Lauren King,lauren.king@health.nsw.gov.au,Pending approval,,,,,,,,2024-03-06
51811.63,47,1006.4,,,,,,,,2805,,,,,4.7,,,,,Marketing,Sydney CBD,Part Time,Grade 2,,,,,,,Henry Smith,henry.smith@health.nsw.gov.au,Pending approval,,,,,,,,2024-04-01
51945.09,45,429.3,,,,,,,,2806,,,,,4.4,,,,,Finance,Chatswood,Contract,Grade 3,,,,,,,Grace Allen,grace.allen@health.nsw.gov.au,Needs review,,,,,,,,2023-10-21
137150.53,27,804.0,,,,,,,,2807,,,,,2.9,,,,,Engineering,North Sydney,Full Time,Grade 2,,,,,,,James Williams,james.williams@health.nsw.gov.au,Completed,,,,,,,,2023-10-12
126336.45,20,824.9,,,,,,,,2808,,,,,1.3,,,,,Sales,Macquarie Park,Full Time,Grade 1,,,,,,,Alexander Nguyen,alexander.nguyen@health.nsw.gov.au,Completed,,,,,,,,2023-04-20
53181.27,8,487.7,,,,,,,,2809,,,,,4.5,,,,,Operations,Chatswood,Contract,Grade 5,,,,,,,Mohammed Stewart,mohammed.stewart@health.nsw.gov.au,Escalated,,,,,,,,2023-07-14
86230.45,22,1293.2,,,,,,,,2810,,,,,4.4,,,,,Finance,Macquarie Park,Casual,Grade 1,,,,,,,Jessica Morris,jessica.morris@health.nsw.gov.au,Needs review,,,,,,,,2023-03-12
74385.55,24,1149.8,,,,,,,,2811,,,,,1.8,,,,,Operations,Chatswood,Casual,Grade 2,,,,,,,Lucas Taylor,lucas.taylor@health.nsw.gov.au,Needs review,,,,,,,,2024-07-09
123624.11,4,1781.5,,,,,,,,2812,,,,,2.2,,,,,Engineering,North Sydney,Casual,Grade 2,,,,,,,Ruby Nguyen,ruby.nguyen@health.nsw.gov.au,Needs review,,,,,,,,2023-02-04
175855.79,13,689.1,,,,,,,,2813,,,,,2.2,,,,,Marketing,Chatswood,Part Time,Grade 1,,,,,,,Oliver Lewis,oliver.lewis@health.nsw.gov.au,Needs review,,,,,,,,2024-11-10
106629.58,38,889.8,,,,,,,,2814,,,,,4.0,,,,,Legal,Macquarie Park,Full Time,Grade 1,,,,,,,Sarah Rogers,sarah.rogers@health.nsw.gov.au,Completed,,,,,,,,2024-12-28
150333.89,10,1181.3,,,,,,,,2815,,,,,2.1,,,,,Finance,North Sydney,Full Time,Grade 4,,,,,,,Sophia Clark,sophia.clark@health.nsw.gov.au,On track,,,,,,,,2024-04-21
74794.31,3,674.0,,,,,,,,2816,,,,,4.4,,,,,Finance,North Sydney,Part Time,Grade 5,,,,,,,Cameron Brown,cameron.brown@health.nsw.gov.au,Needs review,,,,,,,,2023-06-15
168561.35,40,1894.2,,,,,,,,2817,,,,,2.7,,,,,Operations,North Sydney,Casual,Grade 3,,,,,,,Chen Kim,chen.kim@health.nsw.gov.au,Needs review,,,,,,,,2023-07-23
64177.11,34,1988.6,,,,,,,,2818,,,,,3.5,,,,,Sales,Sydney CBD,Part Time,Grade 1,,,,,,,Ethan King,ethan.king@health.nsw.gov.au,Escalated,,,,,,,,2024-08-10
198556.11,14,488.4,,,,,,,,2819,,,,,1.0,,,,,Finance,North Sydney,Part Time,Grade 3,,,,,,,Emma Nelson,emma.nelson@health.nsw.gov.au,Escalated,,,,,,,,2023-03-11
154790.75,8,1373.6,,,,,,,,2820,,,,,2.7,,,,,IT,Parramatta,Full Time,Grade 4,,,,,,,Ava Roberts,ava.roberts@health.nsw.gov.au,Escalated,,,,,,,,2024-09-16
133693.4,49,1646.3,,,,,,,,2821,,,,,2.0,,,,,Finance,North Sydney,Contract,Grade 3,,,,,,,Tom Brown,tom.brown@health.nsw.gov.au,On track,,,,,,,,2023-06-27
184739.98,48,1205.3,,,,,,,,2822,,,,,4.1,,,,,IT,North Sydney,Part Time,Grade 1,,,,,,,Tom Harris,tom.harris@health.nsw.gov.au,,,,,,,,,2023-05-15
37933.34,35,662.4,,,,,,,,2823,,,,,1.3,,,,,Finance,Sydney CBD,Casual,Grade 2,,,,,,,Daniel Cook,daniel.cook@health.nsw.gov.au,Needs review,,,,,,,,2023-10-27
38860.26,24,211.1,,,,,,,,2824,,,,,4.3,,,,,Legal,Parramatta,Casual,Grade 1,,,,,,,Mia Rogers,mia.rogers@health.nsw.gov.au,,,,,,,,,2024-12-08
114182.68,17,886.4,,,,,,,,2825,,,,,3.5,,,,,Engineering,Parramatta,Full Time,Grade 4,,,,,,,Cameron Watson,cameron.watson@health.nsw.gov.au,Pending approval,,,,,,,,2023-08-21
121259.9,29,392.8,,,,,,,,2826,,,,,3.7,,,,,Engineering,Parramatta,Full Time,Grade 2,,,,,,,Alexander Lee,alexander.lee@health.nsw.gov.au,Pending approval,,,,,,,,2023-02-11
166452.96,38,1585.7,,,,,,,,2827,,,,,2.4,,,,,Legal,Macquarie Park,Contract,Grade 3,,,,,,,Emily Bailey,emily.bailey@health.nsw.gov.au,,,,,,,,,2023-05-31
191016.23,32,573.3,,,,,,,,2828,,,,,1.8,,,,,HR,North Sydney,Full Time,Grade 2,,,,,,,Lucas Davies,lucas.davies@health.nsw.gov.au,On track,,,,,,,,2023-05-03
120255.69,33,179.7,,,,,,,,2829,,,,,3.8,,,,,Legal,Macquarie Park,Full Time,Grade 1,,,,,,,Isabella Brown,isabella.brown@health.nsw.gov.au,Escalated,,,,,,,,2023-10-26
147909.61,41,1871.8,,,,,,,,2830,,,,,3.4,,,,,Operations,Sydney CBD,Contract,Grade 3,,,,,,,Matthew Stewart,matthew.stewart@health.nsw.gov.au,Completed,,,,,,,,2023-04-23
113978.6,12,433.5,,,,,,,,2831,,,,,4.6,,,,,Legal,Parramatta,Part Time,Grade 2,,,,,,,Sarah Nelson,sarah.nelson@health.nsw.gov.au,Needs review,,,,,,,,2023-06-17
33648.88,19,384.3,,,,,,,,2832,,,,,1.5,,,,,Engineering,Chatswood,Contract,Grade 3,,,,,,,Lauren Rogers,lauren.rogers@health.nsw.gov.au,Escalated,,,,,,,,2023-07-16
184491.18,48,1498.3,,,,,,,,2833,,,,,3.8,,,,,Sales,North Sydney,Contract,Grade 3,,,,,,,Aaron Baker,aaron.baker@health.nsw.gov.au,On track,,,,,,,,2023-11-09
115374.57,34,1048.3,,,,,,,,2834,,,,,3.4,,,,,Operations,Sydney CBD,Contract,Grade 4,,,,,,,Oliver Johnson,oliver.johnson@health.nsw.gov.au,On track,,,,,,,,2024-01-19
134354.44,25,1555.3,,,,,,,,2835,,,,,3.7,,,,,HR,Macquarie Park,Contract,Grade 2,,,,,,,Ella Baker,ella.baker@health.nsw.gov.au,Escalated,,,,,,,,2023-09-21
136065.39,12,854.8,,,,,,,,2836,,,,,3.5,,,,,Sales,North Sydney,Contract,Grade 4,,,,,,,Ben Harris,ben.harris@health.nsw.gov.au,Needs review,,,,,,,,2024-04-08
186617.92,31,705.9,,,,,,,,2837,,,,,1.7,,,,,Operations,Macquarie Park,Part Time,Grade 1,,,,,,,Emma Davies,emma.davies@health.nsw.gov.au,Escalated,,,,,,,,2023-12-24
